Genero,Periodo,Andalucia,Aragon,Canarias,Cantabria,CastillayLeon,CastillaLaMancha,Cataluna,ComunidadValenciana,ComunidadDeMadrid,Extremadura,Galicia,IslasBaleares,LaRioja,Navarra,PaisVasco,PrincipadoDeAsturias,RegionDeMurcia,nationwide;;;;
both,2008,20138.56,21594.47,18466.99,20377.68,20218.21,19736.37,23375.54,19793.62,25269.61,18264.9,19156.41,20388.09,20674.16,23342.74,25547.13,21805.67,18911.75,21883.42;;;;
both,2009,20906.33,22133.77,18926.36,20869.86,21037.13,20228.79,23851.31,20489.79,25860.65,19099.56,19806.66,21070.14,21179.93,23657.71,26162.45,22597.97,20430.4,22511.47;;;;
both,2010,20964.36,22316.69,19315.56,21156.79,20960.87,20363.01,24449.19,20707.24,25988.95,19480.55,20241.99,21613.6,21035.86,23824.88,26593.7,22241.39,20863.37,22790.2;;;;
both,2011,21350.98,22333.53,19516.96,20931.68,21029.37,20664.9,24499.32,21316.34,25845.2,19879.46,19970.29,21351.0,20996.76,24384.92,26370.36,22286.48,21077.49,22899.35;;;;
both,2012,20891.63,22103.79,19277.62,20191.51,20569.14,20536.42,24436.39,21223.72,26044.39,19721.35,19389.2,20960.53,20346.24,23784.38,26535.61,21750.66,20682.01,22726.44;;;;
both,2013,20782.03,22054.85,19167.93,20052.12,20440.56,20630.07,24253.73,20878.02,26215.36,19129.72,19824.66,20776.29,20628.81,23836.93,26915.07,21994.99,20449.83,22697.86;;;;
both,2014,20840.3,22095.79,19436.48,21199.83,20524.83,20644.88,23927.17,20639.58,26570.35,19180.57,20195.89,21322.08,21954.1,24700.78,27786.57,22045.29,20717.07,22858.17;;;;
both,2015,21381.03,22327.18,19856.61,21856.81,21296.1,20670.55,24321.57,20935.41,26448.04,19564.49,20624.55,21395.42,21756.79,24863.98,27571.31,22826.06,20928.98,23106.3;;;;
both,2016,21268.41,22248.76,19749.03,22063.02,21551.57,20825.87,24454.64,21168.81,26330.14,19475.2,21082.12,21478.34,21999.02,25468.38,27480.71,23095.83,21242.5,23156.34;;;;
both,2017,21404.28,23039.94,20185.33,22390.4,21846.88,21033.32,25180.45,21362.39,27089.12,19672.4,21605.88,22036.46,22234.21,26329.79,28204.49,23609.67,21309.22,23646.5;;;;
both,2018,21805.92,23531.83,20763.48,22554.83,22034.53,21756.38,25552.84,22121.05,27010.93,19947.8,22244.59,22800.87,22641.17,26364.75,28470.94,23914.61,21510.59,24009.12;;;;
both,2019,22060.99,23565.09,20861.14,23347.52,22061.44,21908.92,25968.2,22045.66,27817.76,19940.68,22177.4,23325.33,22877.13,27493.93,29476.21,24865.89,22123.99,24395.98;;;;
both,2020,22323.85,24113.57,21631.17,23495.12,22948.76,22575.01,27100.11,22856.7,28829.06,20479.3,22834.66,23881.42,23292.63,27995.96,30224.16,24527.96,22919.62,25165.51;;;;
both,2021,23154.99,25011.55,22466.23,24470.7,23564.33,23234.55,28145.02,23448.29,29512.58,21393.01,23305.86,24134.73,23716.88,28459.37,31063.68,25046.6,23281.39,25896.82;;;;
both,2022,24094.32,26012.71,23096.92,25291.14,24186.89,23751.71,28774.55,24510.34,31230.73,21922.73,24169.68,27145.79,24903.38,29189.52,32313.73,26745.93,23851.69,26948.87;;;;
female,2008,17298.33,17843.46,17131.85,17460.14,17573.56,17562.94,19928.48,16929.69,21787.75,16623.4,16646.42,18159.78,18364.2,19212.76,21766.07,18452.09,16020.2,18910.62;;;;
female,2009,18371.23,18861.82,17528.33,18210.65,18249.87,17709.92,20467.14,17426.72,22048.25,17549.86,17342.32,18702.72,18702.22,19487.55,22502.47,19289.76,17384.95,19502.02;;;;
female,2010,17921.33,18843.25,17601.79,17887.59,17683.88,17913.0,21042.14,17776.59,22721.17,17876.85,17691.11,19812.19,18131.05,19927.15,22706.1,18786.13,17838.28,19735.22;;;;
female,2011,18389.21,18831.38,17824.94,17606.84,18193.91,18001.99,20799.94,18052.49,22585.38,18060.8,17291.96,19377.39,18328.41,19977.24,22449.59,18721.59,18053.61,19767.59;;;;
female,2012,17828.44,18042.28,17498.71,16771.99,17552.07,17527.3,20931.07,17870.88,22841.15,17401.9,16727.15,19022.24,17486.66,19462.13,22313.41,18026.01,17457.52,19537.33;;;;
female,2013,17690.19,18701.61,17619.86,16542.34,17429.41,17481.02,20740.55,17918.36,22959.28,16304.55,17258.21,18998.37,17435.56,19364.43,22687.39,18455.34,16957.29,19514.58;;;;
female,2014,17576.13,18764.63,18201.48,17668.55,17682.88,18157.02,20324.88,17511.66,23326.94,17413.85,17797.03,19008.38,18959.85,20163.1,23781.55,18400.68,17500.99,19744.82;;;;
female,2015,18340.96,18950.17,18279.76,17955.79,18523.74,18097.55,20946.56,17811.38,23470.06,17304.65,18093.26,19517.28,18762.15,20563.08,23537.06,18925.34,17540.27,20051.58;;;;
female,2016,18177.37,18766.21,18211.44,18216.84,18662.42,18213.71,21110.34,18349.52,23371.33,17360.28,18294.47,19702.6,19047.2,20946.0,23428.18,19077.92,18033.05,20131.41;;;;
female,2017,18287.29,19677.22,18917.73,19012.2,18796.93,18327.35,21801.47,18523.81,24029.31,17722.29,18833.53,20465.58,19353.55,21898.57,24165.97,19426.48,18048.37,20607.85;;;;
female,2018,18672.11,20074.25,19051.01,19630.01,19056.53,19088.87,22289.9,19235.72,23925.99,17972.63,19543.17,21085.74,19770.93,22697.59,24757.18,19744.94,18598.64,21011.89;;;;
female,2019,19391.52,20360.25,19540.82,20600.16,19414.11,19939.58,22988.22,19314.58,24873.79,18012.58,19818.26,21631.07,20377.23,23728.82,26197.62,21298.58,19431.25,21682.02;;;;
female,2020,19517.52,21365.11,20461.63,20996.83,20314.96,20761.55,24096.69,20165.73,25900.29,18791.05,20446.53,21998.23,20959.44,24047.13,27125.9,21308.01,20007.14,22467.48;;;;
female,2021,20427.8,22283.81,21178.57,21532.96,20795.39,21154.58,25015.94,20670.5,26578.07,19833.03,20904.37,22344.76,21135.77,24809.14,28084.16,21808.96,20189.83,23175.95;;;;
female,2022,21729.48,23138.72,22574.98,22564.11,21773.27,21312.65,25659.03,22135.35,28123.47,20637.14,21912.75,26054.2,22264.39,26033.3,29314.69,23792.42,20956.37,24359.82;;;;
male,2008,22108.57,24272.36,19516.93,22539.72,22117.28,21141.95,26353.89,22039.14,28228.42,19390.41,21105.6,22253.73,22549.68,26635.75,28264.0,24306.27,21174.93,24203.33;;;;
male,2009,22908.86,24787.81,20109.24,22933.0,23116.47,21980.61,26901.3,22951.64,29333.06,20207.93,21829.8,23285.93,23240.0,26755.77,28889.92,25175.71,22628.62,25001.05;;;;
male,2010,23463.96,25263.29,20986.94,23924.51,23640.67,22292.84,27601.02,23331.71,29016.28,20787.03,22626.21,23213.04,23641.44,26982.49,29708.66,25170.79,23482.48,25479.74;;;;
male,2011,23815.22,25258.68,21090.86,23793.64,23482.58,22771.53,28025.61,24171.87,28896.67,21318.32,22381.85,23188.8,23512.09,27834.48,29492.66,25346.39,23460.47,25667.89;;;;
male,2012,23592.08,25766.27,21089.85,23309.9,23473.82,22810.39,27836.4,24289.23,29116.2,21585.3,22059.69,22859.04,23097.08,27632.8,30084.89,25048.82,23487.03,25682.05;;;;
male,2013,23565.36,25128.91,20678.43,23224.6,23379.0,23316.59,27684.3,23651.4,29224.3,21780.9,22522.55,22584.78,23641.12,27848.15,30312.55,25500.04,23428.23,25675.17;;;;
male,2014,23541.32,25118.61,20641.49,24685.21,22904.8,22719.35,27447.71,23479.71,29734.23,20829.72,22505.05,23770.56,24814.25,28659.74,31271.0,25322.01,23419.03,25727.24;;;;
male,2015,24200.2,25555.56,21336.72,25259.83,24135.64,22765.56,27514.06,23919.14,29314.09,21813.81,23189.76,23411.35,24532.64,28727.37,31088.99,26514.68,23773.09,25992.76;;;;
male,2016,24026.82,25326.91,21149.44,25210.05,24445.65,22871.41,27572.76,23672.18,29111.2,21554.75,23774.21,23286.85,24653.37,29098.99,31001.21,27010.87,23947.99,25924.43;;;;
male,2017,24175.52,25878.46,21291.66,25249.94,24782.8,23160.99,28323.31,23867.74,29910.43,21585.18,24321.64,23538.43,24820.49,29699.1,31618.97,27849.0,24009.22,26391.84;;;;
male,2018,24712.69,26640.59,22333.63,25349.01,24714.04,23960.1,28640.23,24537.07,29816.34,21794.57,24826.91,24437.58,25593.27,29546.12,31970.3,27912.91,23670.24,26738.19;;;;
male,2019,24527.67,26404.73,22082.69,25795.43,24665.79,23494.17,28965.38,24499.53,30530.89,21823.73,24542.83,24914.51,25342.99,30564.9,32529.17,28481.75,24289.41,26934.38;;;;
male,2020,24785.82,26505.7,22697.51,25804.13,25549.98,24029.31,30003.62,25239.04,31495.31,22071.78,25276.16,25699.53,25664.88,31317.91,33040.1,27948.09,25227.26,27642.52;;;;
male,2021,25464.78,27389.18,23619.76,27233.75,26263.49,24897.33,31212.67,25914.86,32213.88,22794.52,25794.19,25898.51,26488.06,31643.22,33706.34,28399.51,25674.66,28388.69;;;;
male,2022,26189.5,28789.96,23588.7,27820.83,26548.08,25813.23,31878.42,26683.85,34113.4,23170.92,26626.89,28155.99,27741.6,31959.85,35095.67,29573.74,26240.66,29381.84;;;;
